homograph	wordid	sentence
present	present_adj-nou	I told him  if you want to give me a present for christmas give me a 
present	present_adj-nou	Which is exactly what businesses do at the present
present	present_adj-nou	But I kind of stay with my own subject matter what uh pertains to my daily life at the present time
present	present_adj-nou	You know so uh the only thing we  you know that we do now is uh I keep a a little spread sheet of uh what I call the net worth calculation which is just the the present value of various kinds of investments and so worth
present	present_adj-nou	And then we have to take another one that s mid eighteen hundreds on up to basically present
present	present_adj-nou	And you buy a present
present	present_adj-nou	And you wrap the present up
present	present_vrb	And you present your case
present	present_vrb	It s more in how you present it versus you know who s right
present	present_vrb	Well I had heard a couple of people you know that I had talked to about certain programs say that you know they had read other things besides what sixty minutes presented and that they did n't present it nearly the same way as the you know news articles or whatever they had they had already been familiar with
present	present_vrb	How are we supposed to present the imagine that we  supposed to present with equipment that s outdated that s obsolete
present	present_vrb	How are we supposed to present the imagine that we  supposed to present with equipment that s outdated that s obsolete
produce	produce_nou	Japan, France and the Republic of Korea also contributed, producing 261 000, 238 000 and 115 000 tonnes produce, respectively.
produce	produce_nou	Altogether, there are more than 123 sugar-producing countries, but only 30% of the produce is traded on the international market.
produce	produce_nou	Aquaculture has been identified as a critical industry, due to the popularity of its produce and the declining yields world-wide.
produce	produce_nou	In the 1960s, he was the largest licensed produce buying agent of groundnut in Nigeria.
produce	produce_nou	To impart education in regulated marketing of agricultural produce.
produce	produce_nou	"The pupils plans to use produce grown in the gardens in school meals and projects."""
produce	produce_vrb	In order to produce a follow-up picture, Raimi needed nearly $150,000.
produce	produce_vrb	The backers were impressed, and contracts were drawn up to produce 50 units.
produce	produce_vrb	This to have hind legs suitable to produce cured ham.
produce	produce_vrb	Degraide would produce one album, a high-energy rock project, and Cosper would helm the second one, an earthy, Americana record.
produce	produce_vrb	Hanhart used a complex layering of tint stones, to produce work unique in colouration and tonal values.
produce	produce_vrb	At Turner Upfront TNT has announced to produce a pilot for a US remake of the German series.
produce	produce_vrb	They also produce additional products and accessories such as fireplace inserts, free-standing stoves, gas log sets, and venting products.
produce	produce_vrb	The immediate interpretant is a quality of impression which a sign is fitted to produce, a special potentiality.
produce	produce_vrb	They produce a stomach oil made up of wax esters and triglycerides that is stored in the proventriculus.
produce	produce_vrb	This in turn is expected to produce more spiritual seeking, although not exclusive to religious institutions.
produce	produce_vrb	Trophozoites then mature to schizonts which divide several times to produce new merozoites.
produce	produce_vrb	Feather obtained the first evidence that neutrons can produce nuclear disintegrations.
produce	produce_vrb	The fuel should have high heat of combustion and produce oxides with low melting point and high boiling point.
produce	produce_vrb	This stem cell can produce red blood cells, platelets, mast cells, dendritic cells, macrophages, lymphocytes, neutrophils, basophils, and eosinophils.
produce	produce_vrb	They have a compact body and produce an average of one liter of milk each day.
produce	produce_vrb	Females produce litters of one to six young either annually or biennially.
produce	produce_vrb	Talks broke down after more than 20 straight days of bargaining failed to produce a new contract.
produce	produce_vrb	More than 600 NPAs associated with either NIB or SourceAmerica produce products and services under the AbilityOne Program.
produce	produce_vrb	The same bacteria (and the enzymes they produce) also play a large role in the eventual flavor of aged cheeses.
produce	produce_vrb	Prism rotators use multiple internal reflections to produce beams with rotated polarization.
produce	produce_vrb	In December 2008, Dynamite partnered with Wizard Magazine to produce a special #½ issue.
produce	produce_vrb	CPB was created and funded by the federal government; it does not produce or distribute any programming.
produce	produce_vrb	Everton was the first club to produce regular match programmes.
produce	produce_vrb	The map was drawn at twice final map scale, and photographically reduced to produce the five film positives for printing.
produce	produce_vrb	Yamano Hajime, using the pen-name Nekojiru-y, took over Nekojiru's world, and continues to produce new works.
produce	produce_vrb	Modern calculations place the amount of water needed to produce one ton of cane at 3-10 cubic meters.
produce	produce_vrb	Male fetuses produce H-Y antigens which may be involved in the sexual differentiation of vertebrates.
produce	produce_vrb	The palm tree forests produce ample fruit that attracts oilbirds.
produce	produce_vrb	It can also produce high quality oil, but this is hard to extract.
produce	produce_vrb	P. lutea can produce multiple flower stalks in spring and can reach as high as 50 cm.
produce	produce_vrb	"Actress/director Delpy re-teamed with Polaris Film to produce the ""atypical sequel."""
produce	produce_vrb	The screenplay by Jonathan Stokes was purchased by After Dark Films in 2011 for Joel Silver to executive produce.
produce	produce_vrb	These elements blend in the right proportions to produce a rather affecting song.
produce	produce_vrb	The Stage 2 committees, unlike the Stage 1 committees, do not produce a report on the Bill.
produce	produce_vrb	Selling index options 12 times per year can produce significant income.
produce	produce_vrb	This school would go on to produce fifty world champions and two Olympic champions.
produce	produce_vrb	"Hanouna created ""H2O Production"" in April 2010 in order to produce his own TV program."
produce	produce_vrb	However, the project was abandoned as Uto's forces harassed the Spanish, gathering the metal used in construction to produce krises.
produce	produce_vrb	Mice that produce the soluble SCF but not transmembrane SCF suffer from anemia, are sterile, and lack pigmentation.
produce	produce_vrb	This may produce severe adverse effects or even death.
produce	produce_vrb	Coronado students produce a weekly television show for the student body, which is downloadable from the school's podcast.
produce	produce_vrb	Power: He can produce high voltages of electricity, as well as absorb it.
produce	produce_vrb	He also contributes to or helps produce other Washington D.C.-area recordings.
produce	produce_vrb	Their vision was to produce a woodland garden, composed of many individual gardens.
produce	produce_vrb	However, when a larger quantity was required the army improvised, using a local dye to produce uniform locally.
produce	produce_vrb	This season featured 19 half-hour segments which were combined and aired to produce 14 distinct episodes, directed by 11 directors.
produce	produce_vrb	The Mission enlisted the help of John Paul Jones to produce their second album Children, engineered by Mark 'Spike' Stent.
produce	produce_vrb	In 1993 Donruss acquired the rights to produce hockey cards.
produce	produce_vrb	The flowers produce abundant nectar and attract insects and birds.
produce	produce_vrb	This practice originates from the belief the person's dead spirit may need to produce payment into the spirit realm.
